Job,Size,Processing Time,Profit,Inventory Cost,Open,Close
1,12.0260937997333,22.247472861827,14.3369660262032,4.61000973673197,1277.37853749996,1286.50045672186
2,14.582589498339,16.359460056205,69.2297760961484,15.3696196466305,1169.77710313168,1176.3288557556
3,10.5498177725193,10.4124592676525,19.3835216483463,9.55071209882559,933.839145824392,938.666938296807
4,12.9484841908125,24.0191464323716,103.571173610169,34.0881831564533,938.463832771096,950.856753565983
5,19.601768328484,5.64322677476726,7.21942052707251,0.753141904028157,771.428607515294,805.157454631617
6,10.7428563534227,6.38586466598228,15.5332240554035,6.42975933649007,1259.55375827726,1275.60518187285
7,10.8810386314524,21.7608555125355,38.6088849625358,10.5645139153687,501.962857482573,502.791761131517
8,12.9954657651594,19.4984791269168,44.4050858404998,4.4756377956611,366.688479856563,398.527115495748
9,15.2277186458828,6.13623902917932,10.9767791888767,1.81429365400618,790.055247750782,819.823208606874
10,12.2869614725106,14.1823943463987,29.8192262109073,9.54429008174604,793.428072456766,829.582033873071
11,10.3571734304333,11.7057172032245,34.2198106925326,11.6401961757238,941.511298644054,978.776590103496
12,10.7005475494023,7.59252646774695,17.4429914887592,4.19509410718892,962.429631052292,986.634271066871
13,13.9738249124114,12.5062511244555,27.6864525569097,12.2842495304417,476.249040429751,490.64372480374
14,19.8617538199858,13.3366636681747,20.7556578534601,3.7895200713176,1044.15312440674,1070.59780081223
15,17.6805711696012,16.5135603803414,21.140910192968,9.84256600415858,547.818302331471,555.094122220141
16,15.8546629125167,18.9425617872275,61.9020225365221,7.08648532476068,741.896239780222,762.644421984672
17,15.9499990260723,18.311730696686,72.3309596319379,30.9172977811222,490.485153973401,511.579626669672
18,16.3682233582229,8.5397866039473,15.5112336038805,2.24770014342928,1235.51441047085,1237.46959619632
19,14.9805495900342,16.0054176240567,19.5990692698551,3.77249120850934,954.101630222617,975.848028794943
20,17.5052440541121,23.8181123892307,102.959927622969,28.9678553376143,1211.89077072116,1216.46255490955
21,10.4274320542129,20.7830884024866,90.4990264587491,25.0254178069046,540.260644215176,560.332977422948
22,10.7533170262682,12.7698282050379,31.5973349873621,9.61143753694558,594.016243888693,603.26769195412
23,15.9240725730499,23.5135311796667,113.509117709423,55.0020531547264,771.253195769816,800.951724909859
24,12.2750297428567,20.6787691120999,102.153227563498,37.4527023828182,936.087780151658,964.980832797209
25,19.4224350287238,21.3107374523687,26.5777992779137,8.36771846005001,478.905359461345,480.963830762394
26,11.730033326001,10.0138775723919,11.4301016882222,4.76658052975736,495.805635387571,517.080054875394
27,18.447622412268,20.6936504044314,41.735482887433,16.2384537454588,647.913799151865,687.442745092319
28,10.8100007262798,21.2706798404876,12.4059752562984,5.93181960641172,556.118237846973,575.212705984505
29,17.6391604147798,20.9572239525252,101.031096822314,37.6326530037833,1058.72936809014,1066.45235463133
30,10.8506498725799,16.3633404621477,8.90107811511433,2.81936390310283,1115.50570367725,1154.84836904357
31,17.024112486738,6.6583502819254,10.553468518694,4.66047803813835,569.386912767138,606.397239515128
32,13.4367681028037,6.88992150424286,29.3063420816037,12.1768643686109,574.378618902887,597.196268310677
33,18.4370655960569,5.49747776714316,13.1091998268352,3.91934082590297,742.608689821024,765.146533108878
34,10.2518494829189,17.1380082796386,41.0323208481428,10.3671811000453,596.964764704347,632.114579098442
35,14.8241014219134,13.1444691804012,36.7925240738172,14.1332415924481,628.385353707095,634.140032166914
36,13.6386051134415,16.3047723988197,12.6960543474312,6.137912789423,446.610347975322,448.115457161158
37,14.3787042740159,8.30952799321985,5.80072021618013,2.84591440434799,800.107286794142,827.63559756038
38,12.2674568736151,13.0037289171515,35.7928036734485,14.1311149373236,1053.03803643171,1081.35906240532
39,17.8403014033198,5.94647314724464,21.411474848148,3.8882951364247,868.903991177096,897.166862350169
40,11.674021092554,15.1628160774641,57.7518270564853,22.4148912632575,1185.7098544518,1189.87706673937
41,11.0354016422508,5.01244641895626,1.65960419439669,0.826730642486781,765.809817851682,796.741949578927
42,11.5288398734733,23.0924073931007,100.125292116999,29.8811334575736,808.81295431774,821.195369050813
43,17.0346903041994,6.63667709372783,7.67766591559953,2.94301948532046,437.801384858184,473.984335467981
