Job,Size,Processing Time,Profit,Inventory Cost,Open,Close
1,16.2108946224148,6.36603599976173,5.54734503924226,1.70845745415155,2569.27661834596,2569.39749767003
2,14.5123198039652,10.7551985923541,53.0074130920089,7.77013688269159,2251.54336313083,2265.86291360768
3,13.6732609017991,20.1932270983613,86.7729427414776,15.5988802296181,3813.66479048631,3832.87555159464
4,17.0282014412649,11.6601384174789,8.37507171058003,1.38723721094381,1837.71163096453,1867.38639210964
5,18.1416583417283,14.1121686162856,12.7932289530806,2.75875563061205,2321.32185751008,2360.39696778834
6,17.8174241711475,23.3780558446317,44.1167487674837,7.7969296777627,2136.7409791665,2162.89576298154
7,17.4732686103612,10.3183437746917,2.07754794596932,0.303166475436746,4161.19199974177,4187.74313769951
8,15.4143174939929,7.05882271350183,27.0243450109577,2.83555615257594,3417.62696095829,3432.71925709591
9,19.4519808431186,19.170938803355,90.0712908829827,39.9496013730779,2275.22158751842,2311.27172961856
10,14.0935450533643,19.1802308197937,59.4398866557954,7.68899195954619,2716.89002170584,2729.08219424847
11,15.2935950788582,19.5555366727418,62.2746965772065,20.7060810471265,1721.81297542636,1761.12430554895
12,19.4798848131447,5.18993482232517,3.03828861734113,0.874482448802789,2545.19411949413,2574.56712289935
13,17.0270294764515,6.19658101925889,12.7032056708486,5.85374274635767,4242.18823515785,4263.09757111028
14,17.3796269000219,15.7232149813187,63.1837247118061,26.4704005400284,4096.5330238588,4101.294673368
15,16.5743972771217,14.0124685684225,15.8120337504484,2.22506520295037,2445.59172596181,2450.0310591886
16,16.0430756765453,10.4039856328597,25.5983870595858,3.6586859398482,3844.54343780447,3865.5519622858
17,14.6885806506038,14.7488585092147,42.3263013822329,14.0847517358947,3708.66945045686,3728.78867692795
18,12.7129378361458,22.692378028622,107.078790086622,33.4168897237074,3380.73232423649,3395.58036867285
19,15.2830201256467,24.9405929386741,110.133191444606,28.8099221403025,2363.43992739454,2370.33463900881
20,10.9421001880681,13.1477463068115,55.5317888640509,15.1098116037128,3249.32855042897,3284.37415439032
21,14.6959825753515,23.8965935852984,73.094788237384,22.7470668221667,4427.64645708963,4455.9789120593
22,11.8440266115842,22.7119835730035,101.238820978437,15.6038296908556,1974.62580258305,1998.50869764463
23,16.0759791272971,20.7854673883912,53.1916522201539,19.9148599882897,2019.03319963822,2039.77063575141
24,10.320725732576,8.64982846215709,26.9602235882829,5.11778873277185,3540.45671877566,3566.34003846
25,18.9784460225472,23.3375845889412,58.0306678040265,27.0072329144466,1727.26089711194,1743.75235903698
26,14.5591520923133,8.29130049156007,28.1461699747119,7.36999420064318,2279.92848508898,2304.863916458
27,15.5787781660532,8.88721020243691,20.6835518591779,3.94366064603219,3076.30238607776,3103.82836207009
28,13.0154232184858,5.38905820523664,9.48537135037148,2.01041830025542,2060.040279283,2091.94140084002
29,13.8159118130492,18.8160816909322,11.51775446806,1.84525618975199,1995.71443479306,2031.92916516849
30,16.5492371517995,12.4622296884375,56.1590606574979,23.7484795395649,2980.58904437621,2989.0422138197
