Job,Size,Processing Time,Profit,Inventory Cost,Open,Close
1,12.4654537874757,21.2698741486011,62.1725347200152,21.6989525470164,614.997017001939,616.101112485372
2,10.5483001037781,23.7044600938299,114.744480637711,38.0394484823728,461.453249552447,467.882261101428
3,18.2396069211792,10.0044551544073,30.5617865980804,10.3750471705077,595.652949970391,625.334709355769
4,13.6407399089161,17.3606431356483,78.2138088111921,23.2253395320921,563.798622599135,582.613199735354
5,15.6851711150379,16.9585852528433,55.1216085177923,23.040123942308,496.962788655261,520.224764421434
6,12.9760461392796,24.187012099139,84.2639433313618,27.3627752131914,543.744743009668,546.7184347834
7,12.79496589778,6.03503873207739,26.8667691754322,3.11100231875127,653.685610969356,663.967754225497
8,11.0813131269354,5.53049791384087,7.91263080145218,2.23376669027292,505.210942829441,528.213143759296
9,17.349529051431,22.9912789376927,92.330248792778,38.4988726562683,453.580573258807,456.560300675324
10,12.800370307612,16.6260555405469,55.4406378746173,26.4920226808796,511.117002412408,523.364556146523
11,19.1283604465076,18.8328823041086,66.4607667032936,11.98098169336,584.080435187605,617.996722935624
12,14.3800517090071,21.6771458747488,86.0127947632021,28.8065708200128,516.040439653718,537.181380334546
13,11.9304855518396,8.952142908474,18.8997481719538,7.12331296403514,651.861997285691,654.199422797673
14,15.4137299746888,8.00492179137143,27.7194802407346,5.95036342637245,597.678513877098,611.182313066547
15,15.5729437304686,23.2679461430796,43.1319621477852,10.8913070179121,626.959045400992,634.704073466108
16,12.9707821422337,23.991943458473,100.548471534946,11.478250187821,649.469562821496,676.644691934635
17,13.5201607445854,11.8678165561289,57.8652172588549,25.8302906185264,598.130420983577,607.170890188489
18,11.5507508719264,16.9258364526273,12.154793905993,2.03844752277455,462.342837204946,470.155082013489
19,11.1243543071084,9.26776207690436,13.1951143475295,4.62248583172726,593.194117774853,606.500483462616
20,12.8141540700819,24.2379785724792,119.98020589449,35.869734137068,560.087605266702,577.155516386202
21,12.1666553314018,14.7702617298762,56.2759846857766,10.9443817624317,582.683521478582,612.346222547218
22,19.6756021356186,10.6349085140733,18.7623084349623,3.97113715299167,591.814977177552,616.169494439496
23,17.2238233440498,9.72828137848853,24.7684266835277,6.06375522971911,696.73157121244,699.413789389817
24,17.5452562353336,22.2321222308227,45.6003340641199,10.9152180522509,708.982546275829,733.953911484249
25,14.5720148423037,11.3903147266052,38.6654135727896,18.8630679297603,675.131129850803,709.668567455911
26,10.2823164887469,16.9822400770117,24.8845091688081,4.40961976323568,668.833330964616,697.286277143924
27,10.4338648156,8.57053979835645,25.059582235711,8.0629928825449,667.187286939096,672.085927555413
28,13.5769921221119,12.2885110477156,49.8827327665129,23.1313204112365,661.97109211202,669.183839585428
29,16.4587749983625,24.7413985294565,14.9339673284705,4.58536285190002,612.975939807375,640.771244300428
30,18.7513420574178,20.5725119595092,71.5921278080661,12.7756945760918,624.534811188967,657.2209692792
