Job,Size,Processing Time,Profit,Inventory Cost,Open,Close
1,10.347309893313,5.51356737386286,16.5980471938867,4.35313783877071,857.505641818732,873.663000858695
2,14.7182444828072,21.9538010270202,23.6107298222488,4.10470361565191,212.995963783968,226.345352080143
3,14.0984738153015,19.0140398118628,34.2696043376404,13.4811762205756,617.622692047076,646.776509532866
4,16.5738038242297,23.4886839844013,47.0507209457533,19.9762456192402,596.019611308467,623.302466602836
5,15.944284946103,8.26339123513283,24.7579168375573,4.1503509709199,114.926928779267,147.832041624555
6,14.2416848709023,23.69282624766,116.852331690601,45.924861405333,707.2953870285,708.472313523912
7,14.4163480254169,5.14900304985465,21.9893246437893,9.95477540609229,696.771141063463,712.16568730114
8,17.3533146850656,15.621830656038,46.1003617950354,18.0797876406149,220.352734258779,238.454443010431
9,11.3130327169155,14.6503349262558,23.7076528292157,6.82813519594234,341.250521479181,341.830799608887
10,13.8668786949196,22.2893516930814,94.4013505898261,11.1960482745743,846.759802195683,856.809249549767
11,12.8577373089069,16.8967051000707,23.6604574028207,9.18331217535576,317.576200455925,344.268183342378
12,13.1381987631769,8.16487106629071,13.1982381005003,3.98595256475458,700.665256741698,735.929088910739
13,16.8147889260542,5.91742200607591,13.7256234708251,4.76209796005063,777.864308779764,795.026930623573
14,18.5838148204682,20.7065281063951,70.7385911373492,17.6903704194857,732.11336641803,733.875224492514
15,10.5626581873988,21.9410069841053,109.092827695767,20.5312248753233,626.194636333206,643.768816296236
16,13.5464309659471,5.13363004814752,21.0948092890406,4.26949670416182,871.737152191937,898.736281471362
17,11.7258037991841,24.9831835728131,9.81049667931349,1.33489788925563,489.251320895137,492.342977633001
18,14.8582404434356,17.5223394137692,17.7228684517392,3.29924908040952,378.838161136395,415.180020680284
19,15.2846633178874,18.2924528345223,76.2436810443974,23.8548404084496,814.698428912107,849.154088314717
20,15.5006562041146,21.5318707803331,92.8606919548861,21.5556018986514,369.546627836708,381.782987561009
21,10.443077146848,17.6545018561926,22.2970957809485,4.47553636213371,643.745633355239,666.42816710602
22,11.5841249527805,11.1343293618404,28.7239119926486,9.35838243770119,663.862694698363,666.867747820794
23,12.7013904187695,18.8904343839017,78.1263769350008,8.56638036899184,576.224686538823,598.327588904399
24,13.1944212220274,19.0681618562807,41.1826636047037,17.5755272059972,665.554507353021,687.181956300292
25,14.5288031796144,20.4064369339537,61.2259007912058,12.4006316505899,636.767566871281,639.526276070213
26,17.5895643972929,11.8751350567573,10.1193115556153,2.49278049179729,219.007813070796,257.994743438184
27,10.3636009150597,14.2805321103201,4.29066427226792,1.88095998076459,356.417884730822,387.539058935267
28,19.4699637535038,22.0985016254974,12.9517815207767,2.54597004266071,403.30055473963,438.112813715603
29,19.4203533093522,17.5321250157382,34.3749561959491,4.91948355571375,212.742466844941,246.878387379023
30,12.0045526189818,13.7390883596128,29.182295397572,13.3436132029847,907.092933361733,931.945975786729
