Job,Size,Processing Time,Profit,Inventory Cost,Open,Close
1,10.424253979511,12.5901808250824,38.7732297631775,11.5735498436564,302.988546896556,307.365867499791
2,10.7624301898297,5.74310344037117,18.5141152814905,4.15866670435386,306.462847400133,307.089425982673
3,16.7899311753823,21.5875549415667,24.2749168370226,2.62321465505904,356.402175043338,377.300718469712
4,17.5797530795976,6.57215197436487,16.2785180599615,5.43608251369454,290.420077200134,323.157064655599
5,10.1936131402053,7.64902079579445,16.5480404306911,4.06049091138236,127.326511822552,152.827655140671
6,12.6360851521445,10.1344230684763,16.0665733717333,7.38550257379308,102.836494395789,105.321888647464
7,17.7339402446424,19.2756327723871,80.3165562406367,34.7201550374573,105.553783861061,108.198550022051
8,19.1815398174395,19.8421431723478,23.3432959658909,5.18468750239744,128.990513484193,129.976853294579
9,12.2289853136603,18.7975444180894,62.4008693793103,12.4915323342961,197.813108736956,230.573961817229
10,10.2273936318138,13.8449313444352,48.1946090749552,23.4296571341949,125.258961906239,135.092190789515
11,15.5404354933454,12.0559617853205,56.2983680901108,24.1796571918954,152.550421418657,167.628100113976
12,14.4831899890114,16.816072573763,54.6632538783657,11.2218736671153,221.505434305165,228.255672730757
13,11.6191191442199,20.8058314197589,99.9307781086974,47.46958035031,175.865204571924,186.668397448537
14,10.7590788509402,21.5278659048703,62.6117269587496,22.178719399015,286.981097086846,310.777319688155
15,10.024884088946,6.90302017214035,13.2544701495692,4.93472996431165,282.910981040728,312.804877765999
16,12.0113587615951,5.9125125349047,5.95943193830513,1.48860713089556,296.010412290816,324.160998413182
17,15.4078079582639,12.9993277778973,10.280196376244,2.3683712985046,171.978406705383,199.143894649888
18,10.7484532681054,7.27078306158635,6.57911362255784,1.44166294896607,137.484161338381,158.023579263692
19,10.6962591488828,21.8658385928668,7.95243354867398,3.0453426105844,247.206852846885,275.358039899436
20,17.4735105480464,7.79053232827621,12.1763591630833,3.75246412327886,156.861998734547,194.764238662995
21,15.1713290586374,12.720913737457,49.9623306012621,22.3623385090739,146.838084447775,151.071551734057
22,19.9326791561608,5.14174906618923,10.2848819555972,1.90164181491951,303.274259166519,336.215107353798
23,11.411712154723,8.39878373879605,10.7020644391904,1.83138798533888,132.171851264495,169.728078884206
24,19.6619124879327,22.3833338896332,58.8548880702437,28.5665166658876,170.331364809972,208.49523873556
25,12.4128165447706,9.77976515109668,14.3218220887192,5.20219679224804,374.622075536145,374.865639397818
26,18.1400201387519,24.8755726552594,41.9815325754845,14.0659189551263,262.471504124765,284.302883964282
27,18.1016361643857,21.0444170214577,13.4668665439116,3.05253293619794,113.858086705529,151.9378659035
28,12.7467188621116,14.8565394832948,57.3897840547399,15.6304987455193,368.416333077968,375.580779124768
29,12.6340317696156,5.11736295255115,1.88237837132224,0.711471984692296,218.808082257978,248.024672200251
30,16.3042637891654,6.20917020575387,4.58959484314813,0.876802353695873,304.374110938712,330.208606801487
