Job,Size,Processing Time,Profit,Inventory Cost,Open,Close
1,14.794063760748,19.4072355224597,85.2354259231274,25.9601140194264,1741.84950961193,1781.02368705619
2,16.1844834869081,23.9707491146387,40.2817279824744,6.48732101271556,2056.48513262558,2079.19707341935
3,17.9481146681625,22.4233789124237,22.0507073777665,10.7616605575545,2301.73021396398,2317.89446678693
4,14.4543655621371,15.2163591293127,8.54187673605454,3.81840081258111,4039.88612375278,4055.98204847762
5,19.4250578587725,15.7419205330618,9.03198565142542,1.63335429359642,3067.68648564377,3102.42093913646
6,12.188392833797,9.81283386737981,2.45640157300278,0.844326362106934,4416.20626039949,4428.0375857961
7,16.0143093869466,24.5927225523336,36.5984442932037,6.53682840678941,3040.86597550664,3068.03739501953
8,12.4214129027276,6.17398234269603,16.7978778346748,5.10916955221819,1868.3741787193,1907.4529158726
9,14.4686179417864,13.1819421265535,17.9672554311755,6.93254602657273,1824.99471489508,1843.62242506759
10,14.1663518889413,21.3170972983293,96.0649206414994,29.5456782988687,3685.53642432928,3721.8227778767
11,10.4641116253636,21.3813246063771,95.2217579536031,30.7819678429244,2625.20151107745,2640.37539758931
12,18.2262630532937,24.2519610615871,29.0792744227357,9.37201366260456,4198.72355308746,4200.51783227048
13,11.7248816189664,7.64311298485273,36.3415795436158,4.28210132227737,3642.88353088392,3681.92886911275
14,18.3532558589473,17.5621058781294,77.5105403314059,36.0784516376122,3145.07325667574,3147.9224339298
15,14.9362072006558,8.52658479283005,40.2538915744686,13.1384302410443,1775.22210484563,1778.64636383566
16,10.2088373780433,19.5494095119502,83.7664918878198,11.322353323073,1565.91132727277,1589.74519218829
17,19.2026819983092,11.8729383947867,16.7443243650402,8.32462722118998,1774.05690715331,1784.39205172963
18,15.7321065387253,21.3699231699832,15.2195575661376,5.04696671599053,4297.16280150407,4325.71900454353
19,18.1844907124584,21.7078267473227,17.9547486127801,4.92749509443544,4372.96094735983,4402.41416907607
20,12.9234164557253,20.4363280164807,31.4290757878746,12.4164241331199,2097.86837182728,2110.24014761019
21,10.2683143914994,16.6934016622239,52.7839635910849,8.2552042924361,2723.74871204612,2742.37641627007
22,16.7208912163266,14.7761691572044,23.0462565658411,3.98442637444952,2627.6167916876,2663.16055788256
23,17.7629779028707,17.157834581148,4.89881559956711,1.23444868758458,3925.24456966371,3954.50051597866
24,15.0447740231338,12.2422783828465,42.0489769080725,15.6009687155656,4068.46799212078,4088.2418435056
25,12.8480688826057,22.2107836759248,24.5024810339239,2.68105865250981,2938.89458254439,2949.31127996432
26,11.1801365554855,8.98989266505849,28.3322542672243,10.0812112488617,2631.06130296035,2637.06878824636
27,16.1006957037897,11.5398656819827,53.8589913668478,16.0719374656507,3363.81711021763,3389.15083505125
28,17.4597431335026,14.9895073923285,15.9066644538192,6.67933980478182,2359.99947529685,2388.36079207936
29,15.3219223720854,5.78268701630587,9.37764230961757,1.45293063470141,2955.71708094029,2974.59525212198
30,14.3663521978487,13.7264370160719,61.1251327296135,18.9511510065254,1847.94367259336,1858.48882053691
31,17.5565888252409,15.2693399972817,70.8914881586776,19.5887812006547,4244.97764587834,4251.88166722997
32,15.1442616440252,22.6452742125834,13.0172349093849,3.80521924649918,2236.08429830773,2258.9199167536
33,15.1544584422013,23.6165578891571,57.0594799280684,21.3533927811159,3811.46063700505,3826.84127194964
34,11.618124743156,12.1615870770752,58.0541167590778,11.2564782535758,3501.14454568768,3519.99119185378
35,14.1334701445742,5.94634126782046,25.9496358556755,11.023698978719,3460.55653708492,3468.5022240847
